二の丸,266 
あゆみが丘,490 
すみれが丘,512 
荏田東１丁目,472 
荏田東２丁目,555 
荏田東３丁目,154 
荏田東４丁目,463 
荏田東町,93 
荏田南１丁目,328 
荏田南２丁目,323 
荏田南３丁目,614 
荏田南４丁目,215 
荏田南５丁目,470 
荏田南町,235 
加賀原１丁目,330 
加賀原２丁目,890 
葛が谷,1657 
茅ケ崎中央,13275 
茅ケ崎町,-
茅ケ崎東１丁目,59 
茅ケ崎東２丁目,308 
茅ケ崎東３丁目,260 
茅ケ崎東４丁目,690 
茅ケ崎東５丁目,336 
茅ケ崎南１丁目,253 
茅ケ崎南２丁目,1342 
茅ケ崎南３丁目,672 
茅ケ崎南４丁目,126 
茅ケ崎南５丁目,399 
牛久保１丁目,266 
牛久保２丁目,245 
牛久保３丁目,1956 
牛久保西１丁目,410 
牛久保西２丁目,485 
牛久保西３丁目,242 
牛久保西４丁目,37 
牛久保町,262 
牛久保東１丁目,459 
牛久保東２丁目,145 
牛久保東３丁目,55 
見花山,509 
高山,326 
佐江戸町,6526 
桜並木,348 
勝田町,946 
勝田南１丁目,216 
勝田南２丁目,86 
新栄町,1155 
折本町,3216 
川向町,3917 
川和台,244 
川和町,5006 
早渕１丁目,1147 
早渕２丁目,436 
早渕３丁目,608 
大丸,1245 
大熊町,1350 
大棚西,276 
大棚町,1046 
池辺町,15250 
中川１丁目,3124 
中川２丁目,147 
中川３丁目,201 
中川４丁目,161 
中川５丁目,127 
中川６丁目,76 
中川７丁目,179 
中川８丁目,252 
中川中央１丁目,8760 
中川中央２丁目,2752 
仲町台１丁目,2599 
仲町台２丁目,635 
仲町台３丁目,805 
仲町台４丁目,228 
仲町台５丁目,900 
長坂,236 
東山田１丁目,362 
東山田２丁目,157 
東山田３丁目,250 
東山田４丁目,1136 
東山田町,2054 
東方町,3444 
南山田１丁目,151 
南山田２丁目,398 
南山田３丁目,266 
南山田町,723 
富士見が丘,573 
平台,256 
北山田１丁目,1381 
北山田２丁目,627 
北山田３丁目,773 
北山田４丁目,280 
北山田５丁目,459 
北山田６丁目,333 
北山田７丁目,210 
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
